-0.550003-0.428391i	-0.994554+0.586586i	0.298589+0.759538i
-0.384424-0.581584i	-1.153282+0.056227i	0.807188-0.120423i
1.091951-1.314410i	-0.272425+1.145245i	-0.268313-0.438031i
-1.676473-0.330862i	-0.357934-1.121466i	-0.147517-0.492038i
0.510714+1.630706i	0.885516+0.775670i	-0.016933-0.513397i
1.188243-1.228051i	-1.158832-0.207149i	0.114774-0.500689i
-1.646645-0.456720i	1.099402-0.420852i	0.238866-0.454759i
0.385908+1.664664i	-0.724292+0.928011i	0.347108-0.378654i
1.277727-1.134657i	0.141209-1.168701i	0.432318-0.277424i
-1.607382-0.579961i	0.482421+1.073812i	0.488842-0.157785i
-0.467559-0.244015i	1.168799-0.322567i	0.147612+0.454611i
0.366187-0.379554i	-0.705571+0.986058i	0.109645+0.465230i
0.260613+0.458514i	-0.071918-1.210359i	0.070931+0.472683i
-0.513469+0.120431i	0.817375+0.895566i	0.031736+0.476921i
0.029566-0.526574i	-1.198773-0.181888i	-0.007676+0.477914i
0.496760+0.177154i	1.046238-0.612803i	-0.047036+0.475655i
-0.310303+0.426458i	-0.427708+1.134551i	-0.086075+0.470161i
-0.321397-0.418161i	-0.381323-1.150971i	-0.124529+0.461468i
0.456219+0.402710i	0.532014+0.376791i	1.077812-0.258077i
-0.048195-0.606621i	-0.212652+0.616270i	0.413063+1.028426i
-0.386909+0.469694i	-0.651167-0.031481i	-0.956886+0.559151i
0.604623-0.068865i	-0.152212-0.633910i	-0.693194-0.864733i
-0.482622-0.370658i	0.565880-0.323713i	0.753952-0.812304i
0.089454+0.601921i	0.469287+0.452526i	0.913916+0.626929i
0.353975-0.494988i	-0.302928+0.577273i	-0.486401+0.995839i
-0.598519+0.109940i	-0.639024-0.129067i	-1.056311-0.335394i
-0.212540-0.386115i	-0.950037-0.999229i	0.143555-0.142641i
0.385029-0.214500i	-0.095827-1.375444i	-0.187561-0.075995i
0.216454+0.383934i	0.802300-1.121314i	0.003777+0.202337i
-0.382829+0.218403i	1.332744-0.353302i	0.184594-0.082943i
-0.220346-0.381714i	1.252412+0.576623i	-0.148779-0.137183i
0.380589-0.222283i	0.598118+1.242290i	-0.067726+0.190703i
0.224215+0.379454i	-0.330284+1.338634i	0.201978-0.012617i
-0.378310+0.226140i	-1.107322+0.821503i	-0.090931-0.180792i
0.171671-0.704268i	-0.258335+1.146889i	0.275689+2.279377i
-0.721516+0.069849i	1.161196-0.183617i	-1.238046-1.933599i
0.303576+0.658259i	-0.599591-1.011227i	1.954818+1.204264i
0.521557-0.503430i	-0.718199+0.930741i	-2.283823-0.236045i
-0.647114-0.326661i	1.130219+0.323567i	2.159798-0.778997i
-0.095317+0.718595i	-0.116840-1.169803i	-1.607345+1.639514i
0.709897-0.146662i	-1.043894+0.540718i	0.736052-2.174808i
-0.372277-0.621992i	0.888100+0.770304i	0.281248+2.278698i
0.277554+0.548030i	-0.791065-0.546008i	0.435590+0.421484i
-0.448701+0.419572i	0.052888+0.959745i	-0.422224-0.434873i
-0.528195-0.313660i	0.726280-0.629623i	0.408446+0.447839i
0.153655-0.594780i	-0.942538-0.188493i	-0.394270-0.460368i
0.614026-0.018579i	0.428274+0.860517i	0.379710+0.472449i
0.189335+0.584402i	0.417927-0.865589i	-0.364780-0.484069i
-0.508265+0.345021i	-0.940211+0.199779i	0.349495+0.495218i
-0.473248-0.391676i	0.733776+0.620872i	-0.333869-0.505884i
0.369032-0.424325i	0.594734-1.244854i	-1.331229+0.001408i
-0.039059-0.560991i	0.630360+1.227199i	0.650933-1.161231i
-0.424274-0.369091i	-1.358296-0.241664i	0.693453+1.136351i
-0.560996+0.038981i	1.014958-0.934468i	-1.330369+0.047849i
-0.369150+0.424222i	0.128867+1.373595i	0.610026-1.183233i
0.038902+0.561002i	-1.171056-0.729382i	0.732674+1.111468i
0.424170+0.369210i	1.289645-0.490088i	-1.327890+0.094231i
0.561007-0.038824i	-0.391104+1.323030i	0.568376-1.203794i
0.821784+0.910583i	0.989854+1.098963i	-0.258293+0.368293i
-0.604707+1.067155i	1.358311+0.585256i	-0.386130+0.230778i
-1.203457-0.237026i	1.478608-0.035376i	-0.446699+0.053058i
-0.154880-1.216759i	1.328768-0.649545i	-0.429447-0.133905i
1.105701-0.530956i	0.936166-1.145044i	-0.337379-0.297541i
0.852766+0.881635i	0.372529-1.431347i	-0.186536-0.409340i
-0.567461+1.087418i	-0.259167-1.456147i	-0.003195-0.449828i
-1.210930-0.195289i	-0.843515-1.214914i	0.180702-0.411949i
0.181845-0.037076i	-1.907726-0.064525i	1.286548-0.223153i
0.164610-0.085707i	1.432167-1.261934i	0.157439+1.296231i
0.134653-0.127713i	-0.176119+1.900674i	-1.302561+0.091317i
0.094289-0.159849i	-1.175910-1.503601i	-0.024959-1.305519i
0.046637-0.179630i	1.887101+0.287108i	1.305099+0.041463i
-0.004619-0.185528i	-1.569875+1.085851i	-0.107779+1.301302i
-0.055518-0.177087i	0.397112-1.867052i	-1.294137-0.173815i
-0.102127-0.154959i	0.992066+1.630763i	0.239402-1.283624i
1.840221+0.066468i	0.448784-0.261953i	-0.378613+0.689398i
-1.684998+0.742706i	0.297595-0.425985i	0.466146+0.633502i
1.192432-1.403188i	0.091561-0.511510i	0.770819-0.156381i
-0.461137+1.782746i	-0.131348-0.502766i	0.182406-0.765078i
-0.362480-1.805392i	-0.330050-0.401364i	-0.617346-0.487341i
1.113527+1.466591i	-0.467925-0.225993i	-0.701829+0.355039i
-1.641642-0.834173i	-0.519563-0.008971i	0.026840+0.786064i
1.841093+0.034750i	-0.475448+0.209703i	0.724412+0.306340i
0.398454-0.264787i	-1.029017-0.287229i	-1.258375-0.263149i
0.457130+0.141104i	-1.032006+0.276296i	-0.726244+1.060814i
0.179885+0.443305i	-0.747857+0.762946i	0.700552+1.077953i
-0.229547+0.419745i	-0.255628+1.037319i	1.264334-0.232845i
-0.470298+0.087738i	0.307724+1.023075i	0.270574-1.256800i
-0.365452-0.308744i	0.785458+0.724177i	-1.056507-0.732495i
0.007945-0.478346i	1.044651+0.223789i	-1.082071+0.694175i
0.375503-0.296437i	1.013187-0.338865i	0.225376+1.265686i
-0.112832+0.105999i	1.314841-0.256667i	-1.078531+0.309832i
-0.037870-0.150109i	0.246078+1.316864i	-0.595951+0.950825i
0.149612+0.039789i	-1.318801+0.235474i	0.191299+1.105726i
-0.107435+0.111466i	-0.224855-1.320653i	0.880750+0.695345i
-0.045270-0.148046i	1.322420-0.214221i	1.119934-0.070519i
0.151402+0.032318i	0.203573+1.324101i	0.786572-0.800331i
-0.101773+0.116658i	-1.325696+0.192912i	0.051089-1.120988i
-0.052558-0.145618i	-0.182239-1.327205i	-0.710512-0.868561i
-0.456920+0.389168i	-0.232962-0.539959i	0.561785-0.381001i
-0.520118+0.299508i	-0.330603+0.486342i	-0.360108-0.575401i
-0.565942+0.199843i	0.587796+0.017972i	-0.588240+0.338729i
-0.592862+0.093502i	-0.300273-0.505631i	0.316893+0.600286i
-0.599978-0.015962i	-0.265515+0.524718i	0.611521-0.294630i
-0.587052-0.124893i	0.585249-0.057544i	-0.271968-0.621930i
-0.554516-0.229652i	-0.362627-0.462956i	-0.631501+0.248940i
-0.503457-0.326740i	-0.196044+0.554431i	0.225575+0.640219i
0.868603-0.739881i	0.121137-0.239188i	0.144408-0.430857i
-0.173205+1.127784i	-0.183165+0.195795i	0.424073-0.163256i
-0.606547-0.966435i	0.230592-0.136794i	0.396046+0.222797i
1.090900+0.334415i	-0.259636+0.066889i	0.080661+0.447197i
-1.043965+0.460471i	0.267984+0.008349i	-0.293249+0.347125i
0.488600-1.031099i	-0.254969-0.082921i	-0.454387-0.004809i
0.304722+1.099564i	0.221629+0.150883i	-0.285837-0.353254i
-0.949639-0.632521i	-0.170622-0.206817i	0.090107-0.445389i
0.236097-0.382935i	0.239967+0.069559i	-0.968556-0.125999i
0.004468+0.449845i	-0.156938-0.194404i	0.946686-0.240337i
-0.243658-0.378169i	0.017392+0.249239i	-0.791165+0.572742i
0.407781+0.189987i	0.128418-0.214316i	0.523949-0.824290i
-0.446277+0.056725i	-0.227980+0.102213i	-0.182763+0.959465i
0.347285-0.285962i	0.245442+0.046700i	-0.184225-0.959186i
-0.141302+0.427100i	-0.174513-0.178796i	0.525204+0.823490i
-0.108212-0.436659i	0.040737+0.246502i	-0.792037-0.571536i
-0.753293+0.064097i	0.145307-0.560983i	-0.085936-0.306669i
0.267835-0.706982i	-0.578289+0.037393i	0.316215-0.037932i
0.521734+0.547131i	0.216343+0.537598i	-0.010968+0.318293i
-0.718905+0.233953i	0.442992-0.373596i	-0.312854-0.059609i
0.099804-0.749398i	-0.493382-0.303958i	0.106842-0.300026i
0.632619+0.413947i	-0.134441+0.563686i	0.280113+0.151552i
-0.646741+0.391516i	0.577458-0.048560i	-0.192683+0.253583i
-0.073472-0.752436i	-0.226690-0.533317i	-0.221065-0.229262i
-1.196670+0.272567i	-0.970367+0.901848i	0.141403+0.073818i
1.051567+0.632865i	-0.482407+1.233785i	-0.114291+0.111272i
-0.319452-1.185016i	0.101293+1.320864i	-0.070008-0.143327i
-0.590989+1.075660i	0.664890+1.145803i	0.158023-0.021739i
1.171525-0.365843i	1.096532+0.743345i	-0.028706+0.156907i
-1.098085-0.548197i	1.310555+0.193361i	-0.140091-0.076278i
0.411666+1.156219i	1.264484-0.394997i	0.116217-0.109258i
0.504556-1.118810i	0.967462-0.904964i	0.067493+0.144529i
0.794639-0.250287i	-0.556476-0.821747i	-1.068249+1.350418i
-0.580450+0.597639i	0.048678+0.991244i	0.900381-1.467685i
0.226997-0.801603i	0.473285-0.872316i	-0.719778+1.564195i
0.180918+0.813243i	-0.857534+0.499569i	0.528995-1.638582i
-0.545427-0.629766i	0.992265+0.018539i	-0.330730+1.689794i
0.779074+0.295193i	-0.838275-0.531253i	0.127788-1.717107i
-0.825803+0.110204i	0.440370+0.889387i	0.076962+1.720134i
0.674401-0.489161i	0.085670-0.988734i	-0.280623-1.698834i
-0.582651-0.244283i	0.807446+0.468186i	1.648011+1.082542i
0.154326-0.612650i	-0.924795-0.126180i	0.860551+1.774060i
0.628848+0.060891i	0.903357-0.234763i	-0.170008+1.964417i
0.033915+0.630878i	-0.746348+0.560474i	-1.152541+1.599839i
-0.618695+0.127958i	0.477332-0.802073i	-1.809489+0.783317i
-0.219117-0.592575i	-0.136681+0.923301i	-1.955268-0.254487i
0.553104-0.305340i	-0.224482-0.905966i	-1.548697-1.220400i
0.384685+0.501173i	0.551956+0.752670i	-0.704628-1.841558i
0.098717+0.008324i	-1.219760+1.529495i	0.819313+0.353694i
0.085625+0.049826i	-1.901291-0.460717i	-0.086919+0.888155i
0.056011+0.081714i	-0.384324-1.918193i	-0.872340+0.188140i
0.015589+0.097833i	1.577044-1.157627i	-0.445267-0.773376i
-0.027842+0.095075i	1.714847+0.941525i	0.600697-0.659953i
-0.065899+0.073970i	-0.130260+1.951974i	0.811733+0.370760i
-0.091241+0.038592i	-1.824745+0.705319i	-0.105484+0.886142i
-0.098977-0.004232i	-1.409243-1.356909i	-0.876086+0.169846i
1.850789+1.059609i	-0.086112+0.182052i	0.641145-0.128230i
-1.986145-0.776799i	0.152654+0.131358i	0.523505+0.391730i
2.078574+0.477201i	0.167174-0.112298i	0.057853+0.651278i
-2.126077-0.167288i	-0.063881-0.190990i	-0.446258+0.477874i
2.127629-0.146240i	-0.201096+0.010878i	-0.653709-0.013208i
-2.083195+0.456607i	-0.042906+0.196767i	-0.426591-0.495510i
1.993735-0.757106i	0.178313+0.093610i	0.084113-0.648409i
-1.861185+1.041241i	0.137594-0.147058i	0.538901-0.370263i
-0.038124+0.469209i	-0.764522-0.080326i	0.859859+0.133143i
0.463146-0.084304i	-0.300196-0.707692i	-0.180211+0.851240i
-0.201017-0.425680i	0.473592-0.605522i	-0.840046-0.226734i
-0.359352+0.304100i	0.759170+0.120862i	0.272572-0.826311i
0.386565+0.268660i	0.262144+0.722653i	0.810077+0.317585i
0.159753-0.442820i	-0.505118+0.579484i	-0.361638+0.791393i
-0.469052-0.040014i	-0.751670-0.161056i	-0.770316-0.404597i
0.082438+0.463481i	-0.223349-0.735569i	0.446332-0.746909i
-0.410231-0.059691i	-0.602115+1.355428i	-1.249213+0.959330i
0.308686+0.276705i	1.025278+1.071696i	0.571418-1.467763i
-0.104027-0.401287i	1.380744-0.541548i	0.271735+1.551453i
-0.135382+0.391822i	0.023302-1.482965i	-1.036252-1.186182i
0.329568-0.251471i	-1.363048-0.584663i	1.500898+0.477652i
-0.413663+0.027118i	-1.058444+1.038954i	-1.531212+0.369101i
0.359577+0.206293i	0.559232+1.373677i	1.118422-1.109044i
-0.185377-0.370794i	1.483142+0.004260i	-0.381982+1.528050i
0.635315-0.448039i	1.212297-0.218195i	0.055488+0.598768i
0.562416-0.536706i	-0.081736-1.229061i	0.101821+0.592650i
0.477254-0.613671i	-1.230514-0.055742i	0.147539+0.582953i
0.381688-0.677258i	-0.192525+1.216637i	0.192365+0.569735i
0.277800-0.726080i	1.187603+0.326910i	0.236029+0.553075i
0.167855-0.759071i	0.457223-1.143774i	0.278268+0.533075i
0.054251-0.775513i	-1.085696-0.581839i	0.318826+0.509855i
-0.060536-0.775048i	-0.699206+1.014092i	0.357459+0.483555i
-1.188004+1.707210i	-0.890387-0.145591i	-0.538411+0.100802i
-1.633668+1.287264i	-0.065023-0.899865i	0.494568+0.235478i
-1.937725+0.755738i	0.860206-0.272087i	-0.261160-0.481501i
-2.073821+0.158704i	0.464293+0.773574i	-0.072350+0.542967i
-2.030157-0.452086i	-0.644701+0.631146i	0.378128-0.396316i
-1.810519-1.023689i	-0.763535-0.480624i	-0.538972+0.097759i
-1.433946-1.506558i	0.290302-0.854230i	0.493230+0.238268i
-0.933078-1.858840i	0.898280+0.084128i	-0.258436-0.482968i
0.668215+0.294019i	-1.227733+0.766210i	-0.137268+0.545749i
-0.313020-0.659528i	-1.297585-0.640843i	-0.454154-0.332309i
-0.194740+0.703587i	-0.137834-1.440628i	0.478628-0.295973i
0.607585-0.404722i	1.152529-0.875261i	0.094399+0.554773i
-0.724296-0.091403i	1.350746+0.519510i	-0.549582-0.121016i
0.487989+0.542979i	0.268985+1.421989i	0.318688-0.463813i
-0.013839-0.729909i	-1.067669+0.976980i	0.310044+0.469636i
-0.467056+0.561086i	-1.392591-0.393824i	-0.551728+0.110817i
-0.172586-0.326749i	0.242992-0.257187i	0.353222-0.915696i
-0.319367-0.185891i	-0.243565+0.256644i	0.346568+0.918235i
-0.369354+0.011306i	0.244137-0.256100i	-0.870167-0.453954i
-0.307399+0.205077i	-0.244708+0.255555i	0.951383-0.241112i
-0.152277+0.336693i	0.245278-0.255008i	-0.548927+0.813600i
0.048996+0.366265i	-0.245847+0.254460i	-0.132598-0.972462i
0.235420+0.284830i	0.246414-0.253911i	0.746711+0.636936i
0.350493+0.117069i	-0.246980+0.253360i	-0.981205+0.022401i
0.972207-0.567728i	-0.858792+1.205881i	0.214978-0.153293i
-1.049257-0.408120i	-1.098259+0.992724i	-0.231765-0.126487i
0.333082+1.075434i	-1.286221+0.733013i	-0.012616+0.263733i
0.634898-0.929735i	-1.413866+0.438926i	0.242781-0.103786i
-1.122904+0.081168i	-1.475206+0.124256i	-0.199363-0.173114i
0.762010+0.828760i	-1.467366-0.196241i	-0.068710+0.254937i
0.174954-1.112157i	-1.390713-0.507535i	0.259357-0.049480i
-0.979655+0.554778i	-1.248841-0.795029i	-0.157742-0.211735i
-0.009485-0.489772i	-0.229612+1.070131i	0.140725+1.212193i
0.439331+0.216690i	0.134995+1.086130i	-1.190777+0.266954i
-0.394374+0.290578i	0.484593+0.981363i	-0.390244-1.156254i
-0.076800-0.483806i	0.780308+0.767478i	1.109004-0.509239i
0.464973+0.154164i	0.989262+0.468257i	0.622629+1.049547i
-0.350630+0.342089i	1.088219+0.116970i	-0.978536+0.729165i
-0.142653-0.468632i	1.066178-0.247322i	-0.827675-0.896755i
0.481765+0.088705i	0.925588-0.584115i	0.805103-0.917074i
0.186168-0.087597i	-0.095702+0.426987i	0.778694+0.874447i
0.163375-0.125062i	0.341561-0.273519i	0.812467+0.843160i
0.133159-0.156845i	-0.437581+0.000061i	0.844984+0.810570i
0.096894-0.181503i	0.341638+0.273424i	0.876195+0.776726i
0.056228-0.197914i	-0.095822-0.426960i	0.906052+0.741682i
0.013007-0.205335i	-0.192030+0.393194i	0.934507+0.705491i
-0.030805-0.203427i	0.395641-0.186937i	0.961519+0.668210i
-0.073218-0.192278i	-0.425687-0.101327i	0.987043+0.629895i
-1.239117-0.123926i	-0.315539-0.763540i	-0.568755-0.216216i
0.334394+1.199562i	0.322146-0.760776i	-0.592739-0.137449i
0.996312-0.747082i	0.767905-0.304762i	-0.605869-0.056164i
-1.057821-0.657102i	0.756167+0.332821i	-0.607904+0.026148i
-0.228222+1.224207i	0.293924+0.772118i	-0.598808+0.107982i
1.223534-0.231801i	-0.343430+0.751408i	-0.578747+0.187839i
-0.660193-1.055895i	-0.776178+0.283029i	-0.548088+0.264256i
-0.744165+0.998492i	-0.746500-0.353972i	-0.507392+0.335834i
0.236288-1.896868i	-0.906294+1.121204i	-0.185145+0.732870i
-0.428857-1.862800i	-1.043439-0.994838i	-0.518780+0.549767i
-1.041941-1.602592i	1.076734-0.958702i	-0.720909+0.227304i
-1.528535-1.147834i	0.867560+1.151437i	-0.740294-0.152778i
-1.829569-0.553732i	-1.218446+0.770621i	-0.572022-0.494133i
-1.908498+0.107592i	-0.668533-1.277314i	-0.258748-0.710230i
-1.755741+0.755855i	1.327647-0.561978i	0.120116-0.746290i
-1.389841+1.312358i	0.451668+1.369110i	0.468532-0.593173i
-0.105581+0.167763i	1.245421-0.316909i	-0.135050-0.168340i
-0.123441+0.155093i	0.029278-1.284775i	0.011771+0.215496i
-0.139795+0.140531i	-1.229692-0.373314i	0.115912-0.182048i
-0.154443+0.124254i	-0.689908+1.084219i	-0.200239+0.080508i
-0.167206+0.106460i	0.859051+0.955791i	0.209669+0.051146i
-0.177928+0.087368i	1.151418-0.570738i	-0.140675-0.163669i
-0.186479+0.067209i	-0.240472-1.262410i	0.019064+0.214973i
-0.192755+0.046230i	-1.280607-0.107469i	0.109678-0.185870i
-1.029913+0.236828i	-0.465099+0.264535i	0.402151+0.314523i
-1.002816+0.333419i	-0.145983+0.514767i	0.098957+0.500857i
-0.966683+0.427005i	0.256988+0.469312i	-0.252319+0.443830i
-0.921838+0.516743i	0.512342+0.154278i	-0.480996+0.171152i
-0.868686+0.601825i	0.473401-0.249374i	-0.475963-0.184687i
-0.807706+0.681483i	0.162534-0.509783i	-0.239665-0.450789i
-0.739448+0.755000i	-0.241694-0.477368i	0.113083-0.497858i
-0.664526+0.821714i	-0.507091-0.170747i	0.410885-0.303024i
1.266606+0.777286i	-0.310360-0.934830i	-0.762832+1.472474i
-1.249167+0.805012i	-0.957033-0.233063i	-0.833830+1.433464i
-0.184586-1.474581i	-0.705430+0.687458i	-0.902838+1.391034i
1.409054+0.472260i	0.208292+0.962727i	-0.969691+1.345284i
-1.035926+1.065514i	0.926511+0.334377i	-1.034231+1.296324i
-0.511742-1.395200i	0.775102-0.607821i	-1.096303+1.244271i
1.479194+0.142999i	-0.103821-0.979516i	-1.155759+1.189249i
-0.769525+1.271336i	-0.885297-0.431832i	-1.212456+1.131389i
-0.482382-0.318522i	-1.060850-0.154847i	-1.322824-0.139746i
-0.552315-0.170581i	0.617926-0.876098i	0.500667+1.232365i
-0.577987-0.008970i	0.501873+0.947367i	0.850557-1.022714i
-0.557342+0.153360i	-1.071921+0.019109i	-1.302976-0.267664i
-0.492034+0.303400i	0.467788-0.964653i	0.378508+1.275195i
-0.387297+0.429127i	0.648760+0.853517i	0.945939-0.935196i
-0.251524+0.520466i	-1.054657+0.192560i	-1.270789-0.393048i
-0.095594+0.570097i	0.305284-1.027707i	0.252766+1.305948i
0.059857-0.588218i	-0.620345+0.079216i	0.226405+1.457979i
0.542692-0.234668i	0.243482+0.576038i	-0.421373-1.414004i
0.469571+0.359286i	0.489096-0.389728i	0.608609+1.344083i
-0.084597+0.585172i	-0.507128-0.365956i	-0.784677-1.249498i
-0.552101+0.211584i	-0.215731+0.586995i	0.946346+1.131985i
-0.454010-0.378759i	0.623417+0.049539i	-1.090651-0.993702i
0.109188-0.581087i	-0.120320-0.613699i	1.214943+0.837184i
0.560529-0.188125i	-0.558559+0.281274i	-1.316941-0.665304i
1.162492-0.229730i	-0.075227-0.336083i	-0.012438-0.354799i
-1.183278+0.063368i	-0.182627+0.291990i	0.011982-0.354815i
1.180378+0.104263i	0.335114-0.079433i	0.036345-0.353152i
-1.153849-0.269807i	-0.294256-0.178953i	0.060536-0.349818i
1.104222+0.429950i	0.083627+0.334092i	0.084441-0.344829i
-1.032491-0.581486i	0.175251-0.296476i	0.107946-0.338208i
0.940091+0.721382i	-0.333017+0.087807i	0.130941-0.329988i
-0.828872-0.846838i	0.298649+0.171521i	0.153316-0.320206i
-1.065439+1.427966i	-0.894189+0.320981i	1.320709+0.426188i
-1.558052+0.864129i	0.116089+0.942935i	-1.365748+0.246255i
-1.775510+0.147685i	0.945342+0.094508i	1.088687-0.860621i
-1.679408-0.594841i	0.300461-0.901291i	-0.554870+1.272017i
-1.286718-1.232316i	-0.812948-0.491647i	-0.109808-1.383420i
-0.666790-1.652161i	-0.658673+0.684655i	0.748589+1.168555i
0.070894-1.780230i	0.522715+0.793329i	-1.210822-0.678098i
0.796058-1.593906i	0.888999-0.335087i	1.387494+0.027718i
-0.483175+0.153261i	0.035928-0.712814i	-1.656906-0.703211i
0.270159+0.428908i	-0.382548+0.602538i	-0.077082-1.798305i
0.346914-0.369592i	0.629808-0.335763i	1.590654-0.842413i
-0.445134-0.242494i	-0.713487-0.018221i	1.444233+1.074259i
-0.122398+0.491901i	0.611849+0.367472i	-0.349351+1.765728i
0.506869-0.005610i	-0.351295-0.621278i	-1.744497+0.443365i
-0.133255-0.489071i	-0.000502+0.713719i	-1.150025-1.384660i
-0.439658+0.252287i	0.352168-0.620784i	0.756062-1.633466i
0.514400-0.636542i	-0.736341+0.716033i	0.392640+2.262027i
-0.555493-0.601016i	-1.015661-0.152753i	1.947702+1.215480i
-0.675006+0.462774i	-0.493152-0.900946i	2.204472-0.641277i
0.360334+0.734814i	0.418684-0.937872i	0.991794-2.070574i
0.779186-0.250323i	0.999983-0.234381i	-0.881990-2.119676i
-0.135054-0.807188i	0.791830+0.654146i	-2.167861-0.755852i
-0.818233+0.016947i	-0.041446+1.026247i	-2.008687+1.111804i
-0.101516+0.812088i	-0.842002+0.588162i	-0.510571+2.238359i
-0.385578-0.497640i	0.304628-0.282286i	-0.979060-0.096634i
0.026182+0.628991i	-0.338300-0.240909i	-0.972176+0.150899i
0.342887-0.527962i	-0.167137+0.380196i	-0.903701+0.388872i
-0.585276+0.231878i	0.406227+0.086391i	-0.777972+0.602209i
0.611436+0.149874i	0.002040-0.415307i	-0.602957+0.777393i
-0.411700-0.476255i	-0.407056+0.082397i	-0.389741+0.903326i
0.059862+0.626684i	0.163395+0.381819i	-0.151834+0.972030i
0.314092-0.545584i	0.340649-0.237575i	0.095693+0.979152i
0.799552-1.238631i	0.438341+0.692891i	0.746548+0.405919i
-1.242476+0.793563i	-0.235046+0.785490i	-0.653536+0.543134i
1.460017-0.204544i	-0.746888+0.338230i	-0.262480-0.808213i
-1.412714-0.421578i	-0.745402-0.341492i	0.847952+0.055501i
1.109147+0.971227i	-0.231609-0.786510i	-0.365590+0.767104i
-0.604382-1.344697i	0.441367-0.690968i	-0.577164-0.623687i
-0.010016+1.474242i	0.810995-0.120530i	0.793089-0.305145i
0.622598-1.336361i	0.623235+0.532746i	-0.010269+0.849705i
1.135832+0.106794i	-0.234828+0.717559i	0.005849-0.221596i
1.002178-0.545124i	-0.745815+0.117457i	-0.040428+0.217955i
0.527518-1.011556i	-0.444005-0.610651i	0.074012-0.208953i
-0.126638-1.133791i	0.341685-0.673266i	-0.105775+0.194809i
-0.737703-0.870238i	0.755004-0.002150i	0.134936-0.175872i
-1.097754-0.310574i	0.345513+0.671309i	-0.160778+0.152609i
-1.084279+0.354768i	-0.440521+0.613169i	0.182663-0.125591i
-0.701862+0.899394i	-0.746471-0.113208i	-0.200055+0.095483i
-0.355252+0.096473i	-0.219037+0.078349i	-0.672458-0.558448i
0.169768+0.326635i	0.204231+0.111379i	0.795384-0.362529i
0.283094-0.235306i	-0.052747-0.226569i	-0.019612+0.873887i
-0.290094-0.226620i	-0.134038+0.190130i	-0.778320-0.397847i
-0.159792+0.331629i	0.231119-0.026450i	0.696834-0.527717i
0.358013+0.085664i	-0.173527-0.154932i	0.171998+0.857018i
0.007622-0.368040i	-0.000195+0.232628i	-0.846492-0.217981i
-0.361252+0.070768i	0.173787-0.154641i	0.564541-0.667351i
-0.391901+0.255305i	1.012182+0.826713i	-0.431873-0.164770i
-0.448471+0.132821i	1.034970-0.797999i	-0.066920-0.457367i
-0.467725-0.000715i	-0.542120-1.189148i	0.366563-0.281594i
-0.448063-0.134191i	-1.281190+0.257914i	0.424664+0.182549i
-0.391119-0.256502i	-0.039769+1.306287i	0.047883+0.459750i
-0.301633-0.357470i	1.263127+0.335374i	-0.377932+0.266140i
-0.187049-0.428696i	0.613455-1.153967i	-0.416723-0.200014i
-0.056902-0.464252i	-0.984509-0.859481i	-0.028764-0.461341i
-0.103908-0.261102i	0.466516-0.452178i	-0.259380-0.667391i
0.278881-0.034591i	-0.371104-0.533276i	0.463464+0.545793i
-0.036968+0.278576i	-0.586102+0.280332i	-0.616530-0.364114i
-0.260206-0.106131i	0.182236+0.623612i	0.701729+0.142355i
0.168411-0.224964i	0.644826-0.079377i	-0.709682+0.095075i
0.175134+0.219771i	0.025556-0.649191i	0.639515-0.322039i
-0.256880+0.113947i	-0.636591-0.129821i	-0.498950+0.513554i
-0.045371-0.277331i	-0.230694+0.607357i	0.303461-0.648537i
0.269234-0.778706i	0.205825+1.037289i	0.372170+0.303453i
-0.798003-0.205089i	0.179731+1.042127i	0.306825+0.369395i
-0.139589+0.812025i	0.153524+1.046309i	0.230013+0.421531i
0.820681+0.073167i	0.127221+1.049832i	0.144604+0.457913i
0.006261-0.823912i	0.100837+1.052694i	0.053791+0.477180i
-0.821698+0.060687i	0.074390+1.054893i	-0.039033+0.478614i
0.127233+0.814053i	0.047896+1.056427i	-0.130398+0.462159i
0.801028-0.192939i	0.021372+1.057296i	-0.216889+0.428432i
0.469268-0.014489i	0.118220+1.497650i	1.516258-0.548688i
-0.469142-0.018117i	1.430771-0.458070i	0.497408+1.533846i
0.466753+0.050636i	-0.773571-1.287836i	-1.549700+0.445566i
-0.462113-0.082911i	-1.076443+1.047952i	-0.393219-1.563802i
0.455243+0.114786i	1.266626+0.807831i	1.576137-0.340429i
-0.446178-0.146107i	0.496276-1.417971i	0.287253+1.586690i
0.434961+0.176723i	-1.493941-0.158342i	-1.595449+0.233753i
-0.421646-0.206487i	0.188010+1.490498i	-0.179989-1.602405i
0.288668-0.014285i	0.006855+0.313360i	-0.733860-0.164018i
-0.207733+0.200948i	0.259307-0.176073i	0.750489+0.047091i
0.023860-0.288035i	-0.288734-0.121961i	-0.748606+0.070997i
0.171837+0.232391i	0.054561+0.308650i	0.728257-0.187334i
-0.282383-0.061589i	0.229424-0.213556i	-0.689943+0.299050i
0.252999-0.139732i	-0.303955-0.076504i	0.634609-0.403389i
-0.098245+0.271811i	0.100990+0.296720i	-0.563622+0.497777i
-0.105192-0.269199i	0.194174-0.246045i	0.478731-0.579887i
-1.142315+0.235965i	1.250523-0.615207i	-0.438887+0.292348i
0.905077-0.735798i	-1.207228-0.696339i	0.423800+0.313820i
